ai_insight;ai_score;category;created_at;currency;dedupe_hash;description;estimated_margin_pct;external_id;hero_image;id;images;is_active;lead_time_days;moq;price_max;price_min;rating;raw_json;reviews_count;ships_pan_india;source;source_url;subcategory;suggested_retail_price;supplier_city_cached;supplier_email_full;supplier_id;supplier_name_cached;supplier_phone_full;supplier_phone_masked;tags;title;updated_at
;60;kitchen;2026-06-25 02:03:49.144408+00;INR;indiamart:title:kitchen kit 101 -bandhan (laser eteching);Comprehensive kitchen kit designed for both home and professional use including laser etching tech.;;;https://5.imimg.com/data5/SELLER/Default/2021/4/YN/ZN/RN/2248568/77-250x250.jpg;cd967cd6-85ca-40f6-8709-8e683720a448;[];true;;200;25690;25690;3.9;"{""category"":""Kitchen Utensils"",""description"":""Comprehensive kitchen kit designed for both home and professional use including laser etching tech."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2021/4/YN/ZN/RN/2248568/77-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=23342940155&pos=9&kwd=kitchen%20utensil&tags=||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype=attr=1|mtp:G|wc:2|qr_nm=gd|cs:13468|com-cf=n|ptrs=na|mc:95950|cat:699|qry_typ=P|lang:en|rtn=0-0-0-0-2-8-0|qrd=260711|mrd=260701|prdt=260711&src_ref=c3JjX3JlZj0yMjQ4NTY4"",""moq"":200,""price_max"":25690,""price_min"":25690,""rating"":3.9,""reviews_count"":133,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Mintage Steels Ltd."",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Kitchen Kit 101 -Bandhan (laser Eteching)""}";133;true;indiamart;https://dir.indiamart.com/search.mp?ss=kitchen+utensils;;;;;4daa0bf6-4c70-48e7-9d4e-ea97b0f792b0;Mintage Steels Ltd.;;;"[""kitchen""]";Kitchen Kit 101 -Bandhan (laser Eteching);2026-07-13 02:04:32.859375+00
;70;festive;2026-06-25 02:04:59.035035+00;INR;indiamart:title:sawstik festivals brass swastik design diya with red velvet box for home, temple;;;;https://5.imimg.com/data5/SELLER/Default/2023/8/335470267/AG/GZ/VT/67743740/2-250x250.png;0dc45312-7d21-4e7e-b375-30ad24706c1c;[];true;;50;175;175;4.6;"{""category"":""Brass Diya"",""description"":"""",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2023/8/335470267/AG/GZ/VT/67743740/2-250x250.png"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2852082943648&pos=3&kwd=festive%20pooja%20diya"",""moq"":50,""price_max"":175,""price_min"":175,""rating"":4.6,""reviews_count"":299,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""RC Exports"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Sawstik Festivals Brass Swastik Design Diya With Red Velvet Box For Home, Temple, Size: 4 Inch""}";299;true;indiamart;https://dir.indiamart.com/search.mp?ss=festive+pooja+diya;;;;;9770d07f-28dc-45f7-9cc2-cbac539f8ffa;RC Exports;;;"[""festive""]";Sawstik Festivals Brass Swastik Design Diya With Red Velvet Box For Home, Temple, Size: 4 Inch;2026-07-10 02:05:19.221519+00
;80;festive;2026-06-25 02:04:59.226831+00;INR;indiamart:title:clay diya;Decorative clay diya for festive occasions.;;;https://5.imimg.com/data5/SELLER/Default/2026/5/609281062/WK/HU/LV/220539906/clay-diya-250x250.png;725120a0-d2fe-4766-836b-648c38c8a95b;[];true;;1;90;90;4.2;"{""category"":""Diya"",""description"":""Decorative clay diya for festive occasions."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2026/5/609281062/WK/HU/LV/220539906/clay-diya-250x250.png"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2859268372155&pos=6&kwd=festive%20pooja%20diya"",""moq"":1,""price_max"":90,""price_min"":90,""rating"":4.2,""reviews_count"":19,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Samarpan International Private Limited"",""supplier_phone"":"""",""supplier_website"":""https://export.indiamart.com/company/220539906/?"",""tags"":[],""title"":""Clay Diya""}";19;true;indiamart;https://dir.indiamart.com/search.mp?ss=festive+pooja+diya;;;;;766d8b0f-3b5f-41ed-a6e8-8086689abdaf;Samarpan International Private Limited;;;"[""festive""]";Clay Diya;2026-07-16 02:04:38.880465+00
;80;festive;2026-06-25 02:05:00.411381+00;INR;indiamart:title:festivals designer brass diya for diwali gifts, size: 5 inch;Brass diya for Diwali gifts.;;;https://5.imimg.com/data5/SELLER/Default/2022/8/ZA/XJ/PB/77468633/brass-diya-for-diwali-gifts-250x250.jpg;ffc14889-8151-4259-8812-631d6c4f523f;[];true;;100;160;160;4.9;"{""category"":""Diya"",""description"":""Brass diya for Diwali gifts."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2022/8/ZA/XJ/PB/77468633/brass-diya-for-diwali-gifts-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=26258663162&pos=10&kwd=festive%20pooja%20diya"",""moq"":100,""price_max"":160,""price_min"":160,""rating"":4.9,""reviews_count"":395,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Aaradhya Enterprises"",""supplier_phone"":"""",""supplier_website"":""https://export.indiamart.com/company/77468633/?"",""tags"":[],""title"":""Festivals Designer Brass Diya For Diwali Gifts, Size: 5 Inch""}";395;true;indiamart;https://dir.indiamart.com/search.mp?ss=festive+pooja+diya;;;;;dbd76c59-4fda-42b7-a686-fc481e7c36dc;Aaradhya Enterprises;;;"[""festive""]";Festivals Designer Brass Diya For Diwali Gifts, Size: 5 Inch;2026-07-16 02:04:39.105886+00
;80;festive;2026-06-25 02:05:00.487618+00;INR;indiamart:title:best quality urli diya with 8 attached diyas for traditional pooja and festive h;Urli diya perfect for traditional puja and festive decor.;;;https://5.imimg.com/data5/SELLER/Default/2024/10/456966808/HU/IH/VW/9775509/2-4-250x250.jpg;5b92b3d3-7765-4aaa-a81d-95525ae93e69;[];true;;100;75;75;4.1;"{""category"":""Diya"",""description"":""Urli diya perfect for traditional puja and festive decor."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2024/10/456966808/HU/IH/VW/9775509/2-4-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2855094012712&pos=9&kwd=festive%20pooja%20diya"",""moq"":100,""price_max"":75,""price_min"":75,""rating"":4.1,""reviews_count"":139,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Medieval Edge"",""supplier_phone"":"""",""supplier_website"":""https://export.indiamart.com/company/9775509/?"",""tags"":[],""title"":""Best Quality Urli Diya With 8 Attached Diyas For Traditional Pooja And Festive Home Decor""}";139;true;indiamart;https://dir.indiamart.com/search.mp?ss=festive+pooja+diya;;;;;4b772673-aed9-4448-a06b-5d6893f2d0e3;Medieval Edge;;;"[""festive""]";Best Quality Urli Diya With 8 Attached Diyas For Traditional Pooja And Festive Home Decor;2026-07-16 02:04:39.041529+00
;70;festive;2026-06-25 02:05:00.592127+00;INR;indiamart:title:festivals designer brass round shape crystal deepak, oil brass deepak with 40 st;Stunning brass deepak with crystal for decorative purposes.;;;https://5.imimg.com/data5/SELLER/Default/2022/11/VL/BI/MW/14424623/-dsc6145-250x250.JPG;2b72d3bb-f83a-45f8-95e7-2ece651d6392;[];true;;50;90;90;4.4;"{""category"":""Deepak"",""description"":""Stunning brass deepak with crystal for decorative purposes."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2022/11/VL/BI/MW/14424623/-dsc6145-250x250.JPG"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2848955000288&pos=3&kwd=festive%20pooja%20diya"",""moq"":50,""price_max"":90,""price_min"":90,""rating"":4.4,""reviews_count"":193,""supplier_city"":""Not Specified"",""supplier_email"":"""",""supplier_name"":""Handicraft Hub India"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[""designer"",""brass"",""deepak""],""title"":""Festivals Designer Brass Round Shape Crystal Deepak, Oil Brass Deepak With 40 Stone""}";193;true;indiamart;https://dir.indiamart.com/search.mp?ss=festive+pooja+diya;;;Not Specified;;9ca3fcdf-e1ed-46f9-87e7-c4b099a185ae;Handicraft Hub India;;;"[""designer"",""brass"",""deepak"",""festive""]";Festivals Designer Brass Round Shape Crystal Deepak, Oil Brass Deepak With 40 Stone;2026-07-12 02:04:49.683738+00
;80;festive;2026-06-25 02:05:00.675819+00;INR;indiamart:title:german silver peacock diya pair with hanging bells set of 2 for pooja & festive ;Beautiful peacock diya pair with bells, ideal for decor.;;;https://5.imimg.com/data5/SELLER/Default/2025/5/509404559/WD/NB/OD/98883598/brass-diya-stand-250x250.jpeg;db8df393-76e5-4bc1-a7b4-191def540650;[];true;;20;690;690;4.3;"{""category"":""Puja Accessories"",""description"":""Beautiful peacock diya pair with bells, ideal for decor."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2025/5/509404559/WD/NB/OD/98883598/brass-diya-stand-250x250.jpeg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2856351635030&pos=4&kwd=festive%20pooja%20diya&tags=A||||8601.347|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13657|com-cf:nl|ptrs:na|mc:140191|cat:115|qry_typ:P|lang:en|rtn:0-0-0-0-0-10-0|qrd:260711|mrd:260711|prdt:260711&src_ref=c3JjX3JlZj05ODg4MzU5OA=="",""moq"":20,""price_max"":690,""price_min"":690,""rating"":4.3,""reviews_count"":107,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Mishita Collections"",""supplier_phone"":"""",""supplier_website"":""https://export.indiamart.com/company/98883598/?"",""tags"":[""German Silver"",""Peacock"",""Decor""],""title"":""German Silver Peacock Diya Pair With Hanging Bells Set Of 2 For Pooja & Festive Decor 8x5x3.5 Inch""}";107;true;indiamart;https://dir.indiamart.com/search.mp?ss=festive+pooja+diya;;;;;212589e9-5fdf-46a7-afbd-b94ab540596e;Mishita Collections;;;"[""German Silver"",""Peacock"",""Decor"",""festive""]";German Silver Peacock Diya Pair With Hanging Bells Set Of 2 For Pooja & Festive Decor 8x5x3.5 Inch;2026-07-13 02:05:17.375854+00
;70;tech;2026-06-25 02:05:55.165289+00;INR;indiamart:title:metal embossed mobile phone sling style holders;Stylish phone holders with stone inlay for fashion accessory stores.;;;https://5.imimg.com/data5/SELLER/Default/2024/6/423740466/WI/SH/HY/394432/metal-embossed-mobile-phone-sling-style-holders-with-stone-inlay-for-fashion-accessory-stores-250x250.jpeg;3eae45fc-fdb5-40c8-b0cd-2d1eff56536a;[];true;;10;500;500;4.3;"{""category"":""Mobile Accessories"",""description"":""Stylish phone holders with stone inlay for fashion accessory stores."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2024/6/423740466/WI/SH/HY/394432/metal-embossed-mobile-phone-sling-style-holders-with-stone-inlay-for-fashion-accessory-stores-250x250.jpeg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2854190344330&pos=2&kwd=mobile%20accessories&tags=||||8211.142|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13681|com-cf:nl|ptrs:na|mc:5187|cat:750|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:260625|mrd:260519|prdt:260625&src_ref=c3JjX3JlZj0zOTQ0MzI="",""moq"":10,""price_max"":500,""price_min"":500,""rating"":4.3,""reviews_count"":337,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Ravi Exports"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Metal Embossed Mobile Phone Sling Style Holders""}";337;true;indiamart;https://dir.indiamart.com/search.mp?ss=mobile+accessories;;;;;2bc757dc-6bde-4a0e-8571-bf9883270e7c;Ravi Exports;;;"[""tech""]";Metal Embossed Mobile Phone Sling Style Holders;2026-06-25 02:05:55.165289+00
;70;tech;2026-06-25 02:05:55.755671+00;INR;indiamart:title:super star customizable size mobile phone straps;Fashionable purse accessories, customizable mobile phone straps.;;;https://5.imimg.com/data5/SELLER/Default/2026/2/584766295/VA/JK/AR/34266647/super-star-customizable-size-mobile-phone-straps-high-quality-beaded-keychain-fashionable-purse-acce-250x250.jpg;6e13f3b6-fd47-417a-b31b-995bffa35f5a;[];true;;1;800;800;4.4;"{""category"":""Mobile Accessories"",""description"":""Fashionable purse accessories, customizable mobile phone straps."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2026/2/584766295/VA/JK/AR/34266647/super-star-customizable-size-mobile-phone-straps-high-quality-beaded-keychain-fashionable-purse-acce-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2858833150397&pos=4&kwd=mobile%20accessories&tags=||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13681|com-cf:nl|ptrs:na|mc:5187|cat:750|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:260625|mrd:260519|prdt:260625&src_ref=c3JjX3JlZj0zNDI2NjY0Nw=="",""moq"":1,""price_max"":800,""price_min"":800,""rating"":4.4,""reviews_count"":36,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Fashion Mart"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Super Star Customizable Size Mobile Phone Straps""}";36;true;indiamart;https://dir.indiamart.com/search.mp?ss=mobile+accessories;;;;;16b4eafd-2ff0-4fe1-97c6-682357aa1993;Fashion Mart;;;"[""tech""]";Super Star Customizable Size Mobile Phone Straps;2026-06-25 02:05:55.755671+00
;80;tech;2026-06-25 02:05:55.847084+00;INR;indiamart:title:astara printed mobile bag;Printed mobile bag for easy carrying;;;https://5.imimg.com/data5/KP/IQ/MY-6676795/dscn9601-250x250.jpg;7ae12cc0-d798-4f53-a2a3-73f21e1ec3c1;[];true;;100;150;150;4.1;"{""category"":""Mobile Accessories"",""description"":""Printed mobile bag for easy carrying"",""hero_image"":""https://5.imimg.com/data5/KP/IQ/MY-6676795/dscn9601-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=20139633688&pos=5&kwd=mobile%20accessories"",""moq"":100,""price_max"":150,""price_min"":150,""rating"":4.1,""reviews_count"":130,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Ara India"",""supplier_phone"":"""",""supplier_website"":""https://export.indiamart.com/company/6676795/?&pos=5&kwd=mobile%20accessories"",""tags"":[],""title"":""Astara Printed Mobile Bag""}";130;true;indiamart;https://dir.indiamart.com/search.mp?ss=mobile+accessories;;;;;f6367a8e-b0b7-4c26-801f-af4841c2d8a2;Ara India;;;"[""tech""]";Astara Printed Mobile Bag;2026-07-16 02:05:35.728172+00
;80;tech;2026-06-25 02:05:55.933639+00;INR;indiamart:title:red v shape mobile mount stand;V shape mobile stand for versatile use;;;https://5.imimg.com/data5/SELLER/Default/2024/11/467069068/SA/PI/DY/124250003/v-shape-mobile-mount-stand-250x250.jpg;671b8bba-3c74-4a5b-aa3e-eedaa6195eb7;[];true;;20;10;10;4.2;"{""category"":""Mobile Accessories"",""description"":""V shape mobile stand for versatile use"",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2024/11/467069068/SA/PI/DY/124250003/v-shape-mobile-mount-stand-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2855277669873&pos=6&kwd=mobile%20accessories"",""moq"":20,""price_max"":10,""price_min"":10,""rating"":4.2,""reviews_count"":154,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Dust N Shine"",""supplier_phone"":"""",""supplier_website"":""https://export.indiamart.com/company/124250003/?&pos=6&kwd=mobile%20accessories"",""tags"":[],""title"":""Red V Shape Mobile Mount Stand""}";154;true;indiamart;https://dir.indiamart.com/search.mp?ss=mobile+accessories;;;;;d2ceb5a5-6f57-4b72-8a3f-8e83b33be7e7;Dust N Shine;;;"[""tech""]";Red V Shape Mobile Mount Stand;2026-07-16 02:05:35.797773+00
;70;tech;2026-06-25 02:05:56.112768+00;INR;indiamart:title:bkt4676 ph01 vlog selfie monitor screen magnetic phone holder;Versatile holder for vlogs and selfies.;;;https://5.imimg.com/data5/SELLER/Default/2025/3/494844674/HK/IA/RS/2595116/screenshot-2025-03-11-120811-250x250.png;9a18788a-fb9d-4abd-bd7f-31a758c08d72;[];true;;100;2418;2418;4.7;"{""category"":""Mobile Accessories"",""description"":""Versatile holder for vlogs and selfies."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2025/3/494844674/HK/IA/RS/2595116/screenshot-2025-03-11-120811-250x250.png"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2856595289048&pos=8&kwd=mobile%20accessories&tags=BA||||8732.092|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:2|qr_nm:gd|cs:13681|com-cf:nl|ptrs:na|mc:5187|cat:750|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:260625|mrd:260519|prdt:260625&src_ref=c3JjX3JlZj00MDEzNDQxOQ=="",""moq"":100,""price_max"":2418,""price_min"":2418,""rating"":4.7,""reviews_count"":368,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Blacktie Ecom Private Limited"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""BKT4676 PH01 Vlog Selfie Monitor Screen Magnetic Phone Holder""}";368;true;indiamart;https://dir.indiamart.com/search.mp?ss=mobile+accessories;;;;;9de2a68d-75b1-43ca-a117-e0853938b6b6;Blacktie Ecom Private Limited;;;"[""tech""]";BKT4676 PH01 Vlog Selfie Monitor Screen Magnetic Phone Holder;2026-06-25 02:05:56.112768+00
;35;toys;2026-06-25 02:06:28.826236+00;INR;indiamart:title:baby learning toy;;;;https://5.imimg.com/data5/SELLER/Default/2023/3/296401655/NJ/PA/VQ/159584365/baby-learning-toy-manufacturer-250x250.jpg;14e1ba49-a0cd-4de1-bd1d-c61451fd77f7;[];true;;0;140;140;0;"{""category"":"""",""description"":"""",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2023/3/296401655/NJ/PA/VQ/159584365/baby-learning-toy-manufacturer-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2850610569930&pos=7&kwd=toys%20kids&tags=||||8228.275|Price|product||-|-qr_nm:gd|cs:11545|res:RC3|com-cf:nl|ptrs:na|ktp:N0|mc:20595|cat:814|mtp:G|qry_typ:P|lang:en|wc:2|rtn:0-0-0-0-2-6-2|qrd:260713|mrd:260713|prdt:260713&src_ref=c3JjX3JlZj0xNTk1ODQzNjU="",""moq"":0,""price_max"":140,""price_min"":140,""rating"":0,""reviews_count"":0,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Archati Future"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Baby Learning Toy""}";0;true;indiamart;https://dir.indiamart.com/search.mp?ss=toys+kids;;;;;d86e90d9-3b47-4c5b-846d-63e94695176c;Archati Future;;;"[""toys""]";Baby Learning Toy;2026-07-15 02:06:34.019131+00
;60;toys;2026-06-25 02:06:29.823958+00;INR;indiamart:title:educational toy unisex joker wooden ring set, child age group: 0-3 yrs;Educational wooden ring set for younger children.;;;https://5.imimg.com/data5/SELLER/Default/2025/5/512526602/ZS/LY/DK/243331910/whatsapp-image-2025-05-05-at-12-59-41-pm-250x250.jpeg;2bf9d743-ab28-47a7-b9a0-f5ecf5fe4d47;[];true;;10;250;250;3.7;"{""category"":""Educational Toys"",""description"":""Educational wooden ring set for younger children."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2025/5/512526602/ZS/LY/DK/243331910/whatsapp-image-2025-05-05-at-12-59-41-pm-250x250.jpeg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2856552053033&pos=10&kwd=toys%20kids"",""moq"":10,""price_max"":250,""price_min"":250,""rating"":3.7,""reviews_count"":30,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""A.S. International"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[""kids"",""toys"",""educational""],""title"":""Educational Toy Unisex Joker Wooden Ring Set, Child Age Group: 0-3 Yrs""}";30;true;indiamart;https://dir.indiamart.com/search.mp?ss=toys+kids;;;;;73987853-0225-464c-ba7d-a1a3d90011f8;A.S. International;;;"[""kids"",""toys"",""educational""]";Educational Toy Unisex Joker Wooden Ring Set, Child Age Group: 0-3 Yrs;2026-07-07 02:06:33.918616+00
;70;wellness;2026-06-25 02:07:46.618527+00;INR;indiamart:title:sai herbs khus root - vettiver roots - lavancha - khas jad - vilaamicham - ramac;Khus root for various herbal applications.;;;https://5.imimg.com/data5/SELLER/Default/2026/4/596708058/BG/BI/UO/20909035/sai-herbs-khus-root-vettiver-roots-lavancha-khas-jad-vilaamicham-ramachham-usira-250x250.jpg;ad0a0281-d15f-47d0-b428-de3025ab3f03;[];true;;1;750;750;4.7;"{""category"":""Herbal Extracts"",""description"":""Khus root for various herbal applications."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2026/4/596708058/BG/BI/UO/20909035/sai-herbs-khus-root-vettiver-roots-lavancha-khas-jad-vilaamicham-ramachham-usira-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2859045406430&pos=2&kwd=wellness%20ayurvedic&tags=||||8580.032|Price|product||-|-qr_nm:gd|cs:12657|res=RC2|com-cf:nl|ptrs=na|ktp:SA1|mc:22491|cat:259|mtp:SP|qry_typ:S|lang=en&url=2&z=0&wc=2&"",""moq"":1,""price_max"":750,""price_min"":750,""rating"":4.7,""reviews_count"":612,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""K.R Impex Enterprises"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""SAI HERBS Khus Root - Vettiver Roots - Lavancha - Khas Jad - Vilaamicham - Ramachham - Usira""}";612;true;indiamart;https://dir.indiamart.com/search.mp?ss=wellness+ayurvedic;;;;;599c1873-9c34-4f89-add2-28b52cbe8a89;K.R Impex Enterprises;;;"[""wellness""]";SAI HERBS Khus Root - Vettiver Roots - Lavancha - Khas Jad - Vilaamicham - Ramachham - Usira;2026-07-16 02:07:48.646255+00
;70;wellness;2026-06-25 02:07:46.810485+00;INR;indiamart:title:baidyanath ama vatari ras tablet;Tablet known for its Ayurvedic healing properties.;;;https://5.imimg.com/data5/SELLER/Default/2025/11/558880859/XF/FA/FN/78576805/baidyanath-amavatari-ras-tab-250x250.jpg;b34c1fa4-06b0-4106-b3a8-70c67bd35642;[];true;;10;150;150;4.2;"{""category"":""Ayurveda Products"",""description"":""Tablet known for its Ayurvedic healing properties."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2025/11/558880859/XF/FA/FN/78576805/baidyanath-amavatari-ras-tab-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=2857861014055&pos=3&kwd=wellness%20ayurvedic&tags=||||8211.142|Price|product||-|-qr_nm:gd|cs:12657|res=RC2|com-cf=n&1%3Dn|ptrs=na|ktp=SA1&mc=22491&cat=259&mtp=SP&qry_typ=S&lang_en&wc=2&rtn=0-0-0-0-2-8-0&qrd=260714&mrd=260714&prdt=260714&src_ref=c3JjX3JlZj03ODU3NjgwNQ=="",""moq"":10,""price_max"":150,""price_min"":150,""rating"":4.2,""reviews_count"":542,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Topmeds"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Baidyanath Ama Vatari Ras Tablet""}";542;true;indiamart;https://dir.indiamart.com/search.mp?ss=wellness+ayurvedic;;;;;6de346c8-3d29-4f93-af7a-aeea3377cf88;Topmeds;;;"[""wellness""]";Baidyanath Ama Vatari Ras Tablet;2026-07-16 02:07:48.901004+00
;70;wellness;2026-06-25 02:07:46.951075+00;INR;indiamart:title:herbal extract for health - tablet/capsule/churna powder;A versatile herbal extract available in various forms, developed for health benefits.;;;https://5.imimg.com/data5/SELLER/Default/2022/4/LO/EF/RL/4195389/herbal-extract-for-health-250x250.jpg;76b7f55f-af9b-4aaa-bfb6-33d1da7a7215;[];true;;2;2001;2001;4.5;"{""category"":""Herbal Extracts"",""description"":""A versatile herbal extract available in various forms, developed for health benefits."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2022/4/LO/EF/RL/4195389/herbal-extract-for-health-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=25477111862&pos=4&kwd=wellness%20ayurvedic&tags=||||8228.275|Price|product||-|-qr_nm:gd|cs:12657|res:RC2|com-cf:nl|ptrs:na|ktp:SA1|mc:22491|cat:259|mtp:SP|qry_typ:S|lang:en|wc:2|rtn:0-0-0-0-2-8-0|qrd:260705|mrd:260705|prdt:260705&src_ref=c3JjX3JlZj00MTk1Mzg5"",""moq"":2,""price_max"":2001,""price_min"":2001,""rating"":4.5,""reviews_count"":304,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Marudhar Impex"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Herbal Extract For Health - Tablet/Capsule/Churna Powder""}";304;true;indiamart;https://dir.indiamart.com/search.mp?ss=wellness+ayurvedic;;;;;6273329b-c503-4ead-9582-c304361ab4e4;Marudhar Impex;;;"[""wellness""]";Herbal Extract For Health - Tablet/Capsule/Churna Powder;2026-07-05 02:08:01.102684+00
;60;wellness;2026-06-25 02:07:47.10439+00;INR;indiamart:title:dr.jrk's kapikacchu tablets, non prescription, treatment: men's wellness;Non-prescription tablets for men's wellness.;;;https://5.imimg.com/data5/SELLER/Default/2022/11/TB/DQ/DC/14036041/dr-jrk-s-kapikacchu-tablets-250x250.jpg;e0822fea-016c-43f2-bac6-b0b4cb278f09;[];true;;1;160;160;3.8;"{""category"":""Ayurvedic Products"",""description"":""Non-prescription tablets for men's wellness."",""hero_image"":""https://5.imimg.com/data5/SELLER/Default/2022/11/TB/DQ/DC/14036041/dr-jrk-s-kapikacchu-tablets-250x250.jpg"",""images"":[],""listing_url"":""https://export.indiamart.com/products/?id=23119703897&pos=5&kwd=wellness%20ayurvedic"",""moq"":1,""price_max"":160,""price_min"":160,""rating"":3.8,""reviews_count"":271,""supplier_city"":"""",""supplier_email"":"""",""supplier_name"":""Caredura Products"",""supplier_phone"":"""",""supplier_website"":"""",""tags"":[],""title"":""Dr.JRK's Kapikacchu Tablets, Non Prescription, Treatment: Men's Wellness""}";271;true;indiamart;https://dir.indiamart.com/search.mp?ss=wellness+ayurvedic;;;;;892bc4bd-1109-4ea5-a475-7d7d16608468;Caredura Products;;;"[""wellness""]";Dr.JRK's Kapikacchu Tablets, Non Prescription, Treatment: Men's Wellness;2026-06-27 02:07:34.989589+00
